"","sitename","CORAL","OI","MA","MA_noHALI","BCA","CCA","SAND","FCA","RUB","TURF","ACROP","ACROPARB","ACROST","ACROTBL","ASTRP","CAUL","COSC","CTEN","CYPH","DIPLO","ECHPO","ECHPHY","FAV","FAVT","FUNG","GAL","GON","GONIO","HYD","ISOP","LEPT","LEPTOR","LEPTOS","LOBOPH","MERU","MILL","MONT","MONTI","OXYP","PACHY","PAV","PLAT","POC","POR","PORCYL","PORMAS","PORRUS","PSAM","STYLO","SYMP","TURBIN","ANEM","Rock","SC","S","Z","ASP","BG","CHLDES","DYCTY","DICT","GLXU","HALI","NEOM","NOIDMAC","BCA1","CCA1","Sand","FCA1","Rubble","Tur"
"11","Fagaalu",9.61538461538461,1.79487179487179,0.256410256410256,0,0,32.5641025641026,0,53.0769230769231,0,2.69230769230769,0.128205128205128,0.512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0.512820512820513,0.128205128205128,0,0,0,0,0,0,0,0,0,0.128205128205128,0.128205128205128,2.05128205128205,0,0,4.87179487179487,0.256410256410256,0.128205128205128,0,0,0,0.641025641025641,0,0,0,0,0,0,1.66666666666667,0.128205128205128,0,0,0,0,0,0,0,0.256410256410256,0,0,0,32.5641025641026,0,53.0769230769231,0,2.69230769230769
"12","Fagaitua",41.4102564102564,1.28205128205128,1.92307692307692,0.769230769230769,4.23076923076923,30,0,15.6410256410256,0.128205128205128,5.38461538461539,6.02564102564103,1.92307692307692,0.769230769230769,8.07692307692308,0,0,0.256410256410256,0,0,0,0.128205128205128,0,0,0,0.256410256410256,0.256410256410256,0.384615384615385,0.769230769230769,0.769230769230769,0.256410256410256,0,0,0,1.28205128205128,0,0,0.769230769230769,12.4358974358974,0,0,3.97435897435897,0.512820512820513,1.53846153846154,0,0,0,0.897435897435897,0.128205128205128,0,0,0,0,0,1.15384615384615,0.128205128205128,0,0,0.256410256410256,0.512820512820513,0,0,0,1.15384615384615,0,0,4.23076923076923,30,0,15.6410256410256,0.128205128205128,5.38461538461539
"13","Fagamalo",21.5384615384615,0,1.53846153846154,0.128205128205128,1.28205128205128,32.4358974358974,0.128205128205128,23.974358974359,0,17.8205128205128,0,0.641025641025641,0,1.41025641025641,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0,0.384615384615385,0.256410256410256,0,0,1.02564102564103,0.128205128205128,0.897435897435897,0,0,2.17948717948718,14.1025641025641,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0,1.41025641025641,0,0,1.28205128205128,32.4358974358974,0.128205128205128,23.974358974359,0,17.8205128205128
"14","Fagasa2",21.5384615384615,0.641025641025641,8.07692307692308,2.82051282051282,6.92307692307692,20.8974358974359,0.256410256410256,16.1538461538462,0,25.5128205128205,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0,0.641025641025641,0,0.128205128205128,0,0,0,0,0,0,0,0.128205128205128,0,0.128205128205128,0,0,1.28205128205128,0,0,2.94871794871795,0.256410256410256,0.897435897435897,0,2.43589743589744,4.74358974358974,7.82051282051282,0,0,0,0,0,0,0,0.256410256410256,0,0,2.82051282051282,0,0,0,0,5.25641025641026,0,0,6.92307692307692,20.8974358974359,0.256410256410256,16.1538461538462,0,25.5128205128205
"15","Fagatele",40.8974358974359,2.56410256410256,5.51282051282051,2.69230769230769,0.641025641025641,26.5384615384615,0,18.7179487179487,0.128205128205128,5,8.46153846153846,0,2.30769230769231,4.74358974358974,0,0,0.384615384615385,0,0,0,1.28205128205128,0,0,0.128205128205128,0,0.641025641025641,0.128205128205128,0,1.02564102564103,0.769230769230769,0.128205128205128,0,0,0.128205128205128,1.28205128205128,0.128205128205128,0.128205128205128,9.48717948717949,0,0,0.769230769230769,0,0.897435897435897,0.128205128205128,1.15384615384615,0,6.79487179487179,0,0,0,0,0,0,2.43589743589744,0.128205128205128,0,0,0.769230769230769,1.41025641025641,0,0,0.512820512820513,2.82051282051282,0,0,0.641025641025641,26.5384615384615,0,18.7179487179487,0.128205128205128,5
"16","Laulii",22.4205128205128,8.23076923076923,1.54358974358974,1.28717948717949,4.11794871794872,32.7948717948718,0.256410256410256,26.1179487179487,0.261538461538462,4.25641025641026,0.384615384615385,0,0,0.256410256410256,0.256410256410256,0,0.133333333333333,0,0,0,0.512820512820513,0,0.133333333333333,0,0,0.646153846153846,0.133333333333333,0.256410256410256,0,0.128205128205128,0,0.256410256410256,0,4.37948717948718,0.133333333333333,0.128205128205128,0.128205128205128,3.61538461538462,0,0,1.03589743589744,0.512820512820513,0.646153846153846,0,0,0,8.61538461538461,0,0,0,0,0,0,7.97435897435897,0,0.256410256410256,0,0.128205128205128,1.15897435897436,0,0,0,0.256410256410256,0,0,4.11794871794872,32.7948717948718,0.256410256410256,26.1179487179487,0.261538461538462,4.25641025641026
"17","Leone2",45.5128205128205,1.41025641025641,9.35897435897436,8.97435897435897,0.128205128205128,25.5128205128205,0,12.3076923076923,0,5.76923076923077,3.20512820512821,4.74358974358974,0.769230769230769,1.53846153846154,0,0,0.256410256410256,0,0,0,0,0,0.128205128205128,0.128205128205128,0,0,0.128205128205128,0.128205128205128,0,11.9230769230769,0.128205128205128,0,0,0,0.384615384615385,0.128205128205128,0.128205128205128,16.2820512820513,0,0,1.02564102564103,0,0.256410256410256,0,0,0.641025641025641,3.46153846153846,0.128205128205128,0,0,0,0,0,0.256410256410256,1.02564102564103,0.128205128205128,0,0,5.8974358974359,0,0,3.07692307692308,0.384615384615385,0,0,0.128205128205128,25.5128205128205,0,12.3076923076923,0,5.76923076923077
"18","Maloata",58.0769230769231,0,0.128205128205128,0,1.53846153846154,20.5128205128205,0,18.5897435897436,0,1.15384615384615,2.69230769230769,0.384615384615385,0,1.15384615384615,0.128205128205128,0,0.384615384615385,0.256410256410256,0,0,0,0.384615384615385,0.641025641025641,0.384615384615385,0,0,0,0.128205128205128,0.128205128205128,0,0.512820512820513,0,0,0,0,0.128205128205128,0.512820512820513,34.7435897435897,0,0,3.58974358974359,0,3.07692307692308,0,0.128205128205128,0,8.2051282051282,0,0,0,0.512820512820513,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,1.53846153846154,20.5128205128205,0,18.5897435897436,0,1.15384615384615
"19","Masausi",44.7435897435897,0.256410256410256,2.17948717948718,0,2.05128205128205,14.8717948717949,0,30.5128205128205,0,5.25641025641026,2.82051282051282,0.128205128205128,0.128205128205128,0.512820512820513,0.769230769230769,0,0.641025641025641,0,0.128205128205128,0,0.128205128205128,0.256410256410256,0.256410256410256,0,0,0.256410256410256,0.384615384615385,0.384615384615385,0,0,1.28205128205128,0,0,0,0,0.128205128205128,1.66666666666667,20.8974358974359,0.128205128205128,0,9.1025641025641,0,1.28205128205128,0.128205128205128,0,0.128205128205128,2.69230769230769,0.384615384615385,0,0.128205128205128,0,0,0,0.256410256410256,0,0,0,0,0,0,0,0,2.17948717948718,0,0,2.05128205128205,14.8717948717949,0,30.5128205128205,0,5.25641025641026
"20","Masefau",4.38974358974359,0.128205128205128,12.3692307692308,0.256410256410256,14.4102564102564,1.41025641025641,16.6974358974359,8.35897435897436,12.7384615384615,29.4974358974359,1.29230769230769,0,0,1.28717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16410256410256,0,0,0,0,0.256410256410256,0,0,0.261538461538462,0.128205128205128,0,0,0,0,0,0,0,0.128205128205128,0,0,0.256410256410256,0,0,0,0,12.1128205128205,0,0,14.4102564102564,1.41025641025641,16.6974358974359,8.35897435897436,12.7384615384615,29.4974358974359
